,ticker
STZ_segment_63,STZ
COO_segment_1,COO
COO_segment_2,COO
COO_segment_3,COO
COO_segment_4,COO
COO_segment_5,COO
COO_segment_6,COO
COO_segment_7,COO
COO_segment_8,COO
COO_segment_9,COO
COO_segment_10,COO
COO_segment_11,COO
COO_segment_12,COO
COO_segment_13,COO
COO_segment_14,COO
COO_segment_15,COO
COO_segment_16,COO
COO_segment_17,COO
COO_segment_18,COO
COO_segment_19,COO
COO_segment_20,COO
COO_segment_21,COO
COO_segment_22,COO
COO_segment_23,COO
COO_segment_24,COO
COO_segment_25,COO
COO_segment_26,COO
COO_segment_27,COO
COO_segment_28,COO
COO_segment_29,COO
COO_segment_30,COO
COO_segment_31,COO
COO_segment_32,COO
COO_segment_33,COO
COO_segment_34,COO
COO_segment_35,COO
COO_segment_36,COO
COO_segment_37,COO
COO_segment_38,COO
COO_segment_39,COO
COO_segment_40,COO
COO_segment_41,COO
COO_segment_42,COO
COO_segment_43,COO
COO_segment_44,COO
COO_segment_45,COO
COO_segment_46,COO
COO_segment_47,COO
COO_segment_48,COO
COO_segment_49,COO
COO_segment_50,COO
COO_segment_51,COO
COO_segment_52,COO
COO_segment_53,COO
COO_segment_54,COO
COO_segment_55,COO
COO_segment_56,COO
COO_segment_57,COO
COO_segment_58,COO
COO_segment_59,COO
COO_segment_60,COO
COO_segment_61,COO
COO_segment_62,COO
COO_segment_63,COO
CPRT_segment_1,CPRT
CPRT_segment_2,CPRT
CPRT_segment_3,CPRT
CPRT_segment_4,CPRT
CPRT_segment_5,CPRT
CPRT_segment_6,CPRT
CPRT_segment_7,CPRT
CPRT_segment_8,CPRT
CPRT_segment_9,CPRT
CPRT_segment_10,CPRT
CPRT_segment_11,CPRT
CPRT_segment_12,CPRT
CPRT_segment_13,CPRT
CPRT_segment_14,CPRT
CPRT_segment_15,CPRT
CPRT_segment_16,CPRT
CPRT_segment_17,CPRT
CPRT_segment_18,CPRT
CPRT_segment_19,CPRT
CPRT_segment_20,CPRT
CPRT_segment_21,CPRT
CPRT_segment_22,CPRT
CPRT_segment_23,CPRT
CPRT_segment_24,CPRT
CPRT_segment_25,CPRT
CPRT_segment_26,CPRT
CPRT_segment_27,CPRT
CPRT_segment_28,CPRT
CPRT_segment_29,CPRT
CPRT_segment_30,CPRT
CPRT_segment_31,CPRT
CPRT_segment_32,CPRT
CPRT_segment_33,CPRT
CPRT_segment_34,CPRT
CPRT_segment_35,CPRT
CPRT_segment_36,CPRT
CPRT_segment_37,CPRT
CPRT_segment_38,CPRT
CPRT_segment_39,CPRT
CPRT_segment_40,CPRT
CPRT_segment_41,CPRT
CPRT_segment_42,CPRT
CPRT_segment_43,CPRT
CPRT_segment_44,CPRT
CPRT_segment_45,CPRT
CPRT_segment_46,CPRT
CPRT_segment_47,CPRT
CPRT_segment_48,CPRT
CPRT_segment_49,CPRT
CPRT_segment_50,CPRT
CPRT_segment_51,CPRT
CPRT_segment_52,CPRT
CPRT_segment_53,CPRT
CPRT_segment_54,CPRT
CPRT_segment_55,CPRT
CPRT_segment_56,CPRT
CPRT_segment_57,CPRT
CPRT_segment_58,CPRT
CPRT_segment_59,CPRT
CPRT_segment_60,CPRT
CPRT_segment_61,CPRT
CPRT_segment_62,CPRT
CPRT_segment_63,CPRT
GLW_segment_1,GLW
GLW_segment_2,GLW
GLW_segment_3,GLW
GLW_segment_4,GLW
GLW_segment_5,GLW
GLW_segment_6,GLW
GLW_segment_7,GLW
GLW_segment_8,GLW
GLW_segment_9,GLW
GLW_segment_10,GLW
GLW_segment_11,GLW
GLW_segment_12,GLW
GLW_segment_13,GLW
GLW_segment_14,GLW
GLW_segment_15,GLW
GLW_segment_16,GLW
GLW_segment_17,GLW
GLW_segment_18,GLW
GLW_segment_19,GLW
GLW_segment_20,GLW
GLW_segment_21,GLW
GLW_segment_22,GLW
GLW_segment_23,GLW
GLW_segment_24,GLW
GLW_segment_25,GLW
GLW_segment_26,GLW
GLW_segment_27,GLW
GLW_segment_28,GLW
GLW_segment_29,GLW
GLW_segment_30,GLW
GLW_segment_31,GLW
GLW_segment_32,GLW
GLW_segment_33,GLW
GLW_segment_34,GLW
GLW_segment_35,GLW
GLW_segment_36,GLW
GLW_segment_37,GLW
GLW_segment_38,GLW
GLW_segment_39,GLW
GLW_segment_40,GLW
GLW_segment_41,GLW
GLW_segment_42,GLW
GLW_segment_43,GLW
GLW_segment_44,GLW
GLW_segment_45,GLW
GLW_segment_46,GLW
GLW_segment_47,GLW
GLW_segment_48,GLW
GLW_segment_49,GLW
GLW_segment_50,GLW
GLW_segment_51,GLW
GLW_segment_52,GLW
GLW_segment_53,GLW
GLW_segment_54,GLW
GLW_segment_55,GLW
GLW_segment_56,GLW
GLW_segment_57,GLW
GLW_segment_58,GLW
GLW_segment_59,GLW
GLW_segment_60,GLW
GLW_segment_61,GLW
GLW_segment_62,GLW
GLW_segment_63,GLW
CPAY_segment_1,CPAY
CPAY_segment_2,CPAY
CPAY_segment_3,CPAY
CPAY_segment_4,CPAY
CPAY_segment_5,CPAY
CPAY_segment_6,CPAY
CPAY_segment_7,CPAY
CPAY_segment_8,CPAY
CPAY_segment_9,CPAY
CPAY_segment_10,CPAY
CPAY_segment_11,CPAY
CPAY_segment_12,CPAY
CPAY_segment_13,CPAY
CPAY_segment_14,CPAY
CPAY_segment_15,CPAY
CPAY_segment_16,CPAY
CPAY_segment_17,CPAY
CPAY_segment_18,CPAY
CPAY_segment_19,CPAY
CPAY_segment_20,CPAY
CPAY_segment_21,CPAY
CPAY_segment_22,CPAY
CPAY_segment_23,CPAY
CPAY_segment_24,CPAY
CPAY_segment_25,CPAY
CPAY_segment_26,CPAY
CPAY_segment_27,CPAY
CPAY_segment_28,CPAY
CPAY_segment_29,CPAY
CTVA_segment_1,CTVA
CTVA_segment_2,CTVA
CSGP_segment_1,CSGP
CSGP_segment_2,CSGP
CSGP_segment_3,CSGP
CSGP_segment_4,CSGP
CSGP_segment_5,CSGP
CSGP_segment_6,CSGP
CSGP_segment_7,CSGP
CSGP_segment_8,CSGP
CSGP_segment_9,CSGP
CSGP_segment_10,CSGP
CSGP_segment_11,CSGP
CSGP_segment_12,CSGP
CSGP_segment_13,CSGP
CSGP_segment_14,CSGP
CSGP_segment_15,CSGP
CSGP_segment_16,CSGP
CSGP_segment_17,CSGP
CSGP_segment_18,CSGP
CSGP_segment_19,CSGP
CSGP_segment_20,CSGP
CSGP_segment_21,CSGP
CSGP_segment_22,CSGP
CSGP_segment_23,CSGP
CSGP_segment_24,CSGP
CSGP_segment_25,CSGP
CSGP_segment_26,CSGP
CSGP_segment_27,CSGP
CSGP_segment_28,CSGP
CSGP_segment_29,CSGP
CSGP_segment_30,CSGP
CSGP_segment_31,CSGP
CSGP_segment_32,CSGP
CSGP_segment_33,CSGP
CSGP_segment_34,CSGP
CSGP_segment_35,CSGP
CSGP_segment_36,CSGP
CSGP_segment_37,CSGP
CSGP_segment_38,CSGP
CSGP_segment_39,CSGP
CSGP_segment_40,CSGP
CSGP_segment_41,CSGP
CSGP_segment_42,CSGP
CSGP_segment_43,CSGP
CSGP_segment_44,CSGP
CSGP_segment_45,CSGP
CSGP_segment_46,CSGP
CSGP_segment_47,CSGP
CSGP_segment_48,CSGP
CSGP_segment_49,CSGP
CSGP_segment_50,CSGP
CSGP_segment_51,CSGP
CSGP_segment_52,CSGP
CSGP_segment_53,CSGP
CSGP_segment_54,CSGP
CSGP_segment_55,CSGP
CSGP_segment_56,CSGP
CSGP_segment_57,CSGP
CSGP_segment_58,CSGP
CSGP_segment_59,CSGP
CSGP_segment_60,CSGP
CSGP_segment_61,CSGP
CSGP_segment_62,CSGP
CSGP_segment_63,CSGP
COST_segment_1,COST
COST_segment_2,COST
COST_segment_3,COST
COST_segment_4,COST
COST_segment_5,COST
COST_segment_6,COST
COST_segment_7,COST
COST_segment_8,COST
COST_segment_9,COST
COST_segment_10,COST
COST_segment_11,COST
COST_segment_12,COST
COST_segment_13,COST
COST_segment_14,COST
COST_segment_15,COST
COST_segment_16,COST
COST_segment_17,COST
COST_segment_18,COST
COST_segment_19,COST
COST_segment_20,COST
COST_segment_21,COST
COST_segment_22,COST
COST_segment_23,COST
COST_segment_24,COST
COST_segment_25,COST
COST_segment_26,COST
COST_segment_27,COST
COST_segment_28,COST
COST_segment_29,COST
COST_segment_30,COST
COST_segment_31,COST
COST_segment_32,COST
COST_segment_33,COST
COST_segment_34,COST
COST_segment_35,COST
COST_segment_36,COST
COST_segment_37,COST
COST_segment_38,COST
COST_segment_39,COST
COST_segment_40,COST
COST_segment_41,COST
COST_segment_42,COST
COST_segment_43,COST
COST_segment_44,COST
COST_segment_45,COST
COST_segment_46,COST
COST_segment_47,COST
COST_segment_48,COST
COST_segment_49,COST
COST_segment_50,COST
COST_segment_51,COST
COST_segment_52,COST
COST_segment_53,COST
COST_segment_54,COST
COST_segment_55,COST
COST_segment_56,COST
COST_segment_57,COST
COST_segment_58,COST
COST_segment_59,COST
COST_segment_60,COST
COST_segment_61,COST
COST_segment_62,COST
COST_segment_63,COST
CTRA_segment_1,CTRA
CTRA_segment_2,CTRA
CTRA_segment_3,CTRA
CTRA_segment_4,CTRA
CTRA_segment_5,CTRA
CTRA_segment_6,CTRA
CTRA_segment_7,CTRA
CTRA_segment_8,CTRA
CTRA_segment_9,CTRA
CTRA_segment_10,CTRA
CTRA_segment_11,CTRA
CTRA_segment_12,CTRA
CTRA_segment_13,CTRA
CTRA_segment_14,CTRA
CTRA_segment_15,CTRA
CTRA_segment_16,CTRA
CTRA_segment_17,CTRA
CTRA_segment_18,CTRA
CTRA_segment_19,CTRA
CTRA_segment_20,CTRA
CTRA_segment_21,CTRA
CTRA_segment_22,CTRA
CTRA_segment_23,CTRA
CTRA_segment_24,CTRA
CTRA_segment_25,CTRA
CTRA_segment_26,CTRA
CTRA_segment_27,CTRA
CTRA_segment_28,CTRA
CTRA_segment_29,CTRA
CTRA_segment_30,CTRA
CTRA_segment_31,CTRA
CTRA_segment_32,CTRA
CTRA_segment_33,CTRA
CTRA_segment_34,CTRA
CTRA_segment_35,CTRA
CTRA_segment_36,CTRA
CTRA_segment_37,CTRA
CTRA_segment_38,CTRA
CTRA_segment_39,CTRA
CTRA_segment_40,CTRA
CTRA_segment_41,CTRA
CTRA_segment_42,CTRA
CTRA_segment_43,CTRA
CTRA_segment_44,CTRA
CTRA_segment_45,CTRA
CTRA_segment_46,CTRA
CTRA_segment_47,CTRA
CTRA_segment_48,CTRA
CTRA_segment_49,CTRA
CTRA_segment_50,CTRA
CTRA_segment_51,CTRA
CTRA_segment_52,CTRA
CTRA_segment_53,CTRA
CTRA_segment_54,CTRA
CTRA_segment_55,CTRA
CTRA_segment_56,CTRA
CTRA_segment_57,CTRA
CTRA_segment_58,CTRA
CTRA_segment_59,CTRA
CTRA_segment_60,CTRA
CTRA_segment_61,CTRA
CTRA_segment_62,CTRA
CTRA_segment_63,CTRA
CRWD_segment_1,CRWD
CRWD_segment_2,CRWD
CCI_segment_1,CCI
CCI_segment_2,CCI
CCI_segment_3,CCI
CCI_segment_4,CCI
CCI_segment_5,CCI
CCI_segment_6,CCI
CCI_segment_7,CCI
CCI_segment_8,CCI
CCI_segment_9,CCI
CCI_segment_10,CCI
CCI_segment_11,CCI
CCI_segment_12,CCI
CCI_segment_13,CCI
CCI_segment_14,CCI
CCI_segment_15,CCI
CCI_segment_16,CCI
CCI_segment_17,CCI
CCI_segment_18,CCI
CCI_segment_19,CCI
CCI_segment_20,CCI
CCI_segment_21,CCI
CCI_segment_22,CCI
CCI_segment_23,CCI
CCI_segment_24,CCI
CCI_segment_25,CCI
CCI_segment_26,CCI
CCI_segment_27,CCI
CCI_segment_28,CCI
CCI_segment_29,CCI
CCI_segment_30,CCI
CCI_segment_31,CCI
CCI_segment_32,CCI
CCI_segment_33,CCI
CCI_segment_34,CCI
CCI_segment_35,CCI
CCI_segment_36,CCI
CCI_segment_37,CCI
CCI_segment_38,CCI
CCI_segment_39,CCI
CCI_segment_40,CCI
CCI_segment_41,CCI
CCI_segment_42,CCI
CCI_segment_43,CCI
CCI_segment_44,CCI
CCI_segment_45,CCI
CCI_segment_46,CCI
CCI_segment_47,CCI
CCI_segment_48,CCI
CCI_segment_49,CCI
CCI_segment_50,CCI
CCI_segment_51,CCI
CCI_segment_52,CCI
CCI_segment_53,CCI
CCI_segment_54,CCI
CCI_segment_55,CCI
CCI_segment_56,CCI
CCI_segment_57,CCI
CCI_segment_58,CCI
CCI_segment_59,CCI
CCI_segment_60,CCI
CCI_segment_61,CCI
CCI_segment_62,CCI
CCI_segment_63,CCI
CSX_segment_1,CSX
CSX_segment_2,CSX
CSX_segment_3,CSX
CSX_segment_4,CSX
CSX_segment_5,CSX
CSX_segment_6,CSX
CSX_segment_7,CSX
CSX_segment_8,CSX
CSX_segment_9,CSX
CSX_segment_10,CSX
CSX_segment_11,CSX
CSX_segment_12,CSX
CSX_segment_13,CSX
CSX_segment_14,CSX
CSX_segment_15,CSX
CSX_segment_16,CSX
CSX_segment_17,CSX
CSX_segment_18,CSX
CSX_segment_19,CSX
CSX_segment_20,CSX
CSX_segment_21,CSX
CSX_segment_22,CSX
CSX_segment_23,CSX
CSX_segment_24,CSX
CSX_segment_25,CSX
CSX_segment_26,CSX
CSX_segment_27,CSX
CSX_segment_28,CSX
CSX_segment_29,CSX
CSX_segment_30,CSX
CSX_segment_31,CSX
CSX_segment_32,CSX
CSX_segment_33,CSX
CSX_segment_34,CSX
CSX_segment_35,CSX
CSX_segment_36,CSX
CSX_segment_37,CSX
CSX_segment_38,CSX
CSX_segment_39,CSX
CSX_segment_40,CSX
CSX_segment_41,CSX
CSX_segment_42,CSX
CSX_segment_43,CSX
CSX_segment_44,CSX
CSX_segment_45,CSX
CSX_segment_46,CSX
CSX_segment_47,CSX
CSX_segment_48,CSX
CSX_segment_49,CSX
CSX_segment_50,CSX
CSX_segment_51,CSX
CSX_segment_52,CSX
CSX_segment_53,CSX
CSX_segment_54,CSX
CSX_segment_55,CSX
CSX_segment_56,CSX
CSX_segment_57,CSX
CSX_segment_58,CSX
CSX_segment_59,CSX
CSX_segment_60,CSX
CSX_segment_61,CSX
CSX_segment_62,CSX
CSX_segment_63,CSX
CMI_segment_1,CMI
CMI_segment_2,CMI
CMI_segment_3,CMI
CMI_segment_4,CMI
CMI_segment_5,CMI
CMI_segment_6,CMI
CMI_segment_7,CMI
CMI_segment_8,CMI
CMI_segment_9,CMI
CMI_segment_10,CMI
CMI_segment_11,CMI
CMI_segment_12,CMI
CMI_segment_13,CMI
CMI_segment_14,CMI
CMI_segment_15,CMI
CMI_segment_16,CMI
CMI_segment_17,CMI
CMI_segment_18,CMI
CMI_segment_19,CMI
CMI_segment_20,CMI
CMI_segment_21,CMI
CMI_segment_22,CMI
CMI_segment_23,CMI
CMI_segment_24,CMI
CMI_segment_25,CMI
CMI_segment_26,CMI
CMI_segment_27,CMI
CMI_segment_28,CMI
CMI_segment_29,CMI
CMI_segment_30,CMI
CMI_segment_31,CMI
CMI_segment_32,CMI
CMI_segment_33,CMI
CMI_segment_34,CMI
CMI_segment_35,CMI
CMI_segment_36,CMI
CMI_segment_37,CMI
CMI_segment_38,CMI
CMI_segment_39,CMI
CMI_segment_40,CMI
CMI_segment_41,CMI
CMI_segment_42,CMI
CMI_segment_43,CMI
CMI_segment_44,CMI
CMI_segment_45,CMI
CMI_segment_46,CMI
CMI_segment_47,CMI
CMI_segment_48,CMI
CMI_segment_49,CMI
CMI_segment_50,CMI
CMI_segment_51,CMI
CMI_segment_52,CMI
CMI_segment_53,CMI
CMI_segment_54,CMI
CMI_segment_55,CMI
CMI_segment_56,CMI
CMI_segment_57,CMI
CMI_segment_58,CMI
CMI_segment_59,CMI
CMI_segment_60,CMI
CMI_segment_61,CMI
CMI_segment_62,CMI
CMI_segment_63,CMI
CVS_segment_1,CVS
CVS_segment_2,CVS
CVS_segment_3,CVS
CVS_segment_4,CVS
CVS_segment_5,CVS
CVS_segment_6,CVS
CVS_segment_7,CVS
CVS_segment_8,CVS
CVS_segment_9,CVS
CVS_segment_10,CVS
CVS_segment_11,CVS
CVS_segment_12,CVS
CVS_segment_13,CVS
CVS_segment_14,CVS
CVS_segment_15,CVS
CVS_segment_16,CVS
CVS_segment_17,CVS
CVS_segment_18,CVS
CVS_segment_19,CVS
CVS_segment_20,CVS
CVS_segment_21,CVS
CVS_segment_22,CVS
CVS_segment_23,CVS
CVS_segment_24,CVS
CVS_segment_25,CVS
CVS_segment_26,CVS
CVS_segment_27,CVS
CVS_segment_28,CVS
CVS_segment_29,CVS
CVS_segment_30,CVS
CVS_segment_31,CVS
CVS_segment_32,CVS
CVS_segment_33,CVS
CVS_segment_34,CVS
CVS_segment_35,CVS
CVS_segment_36,CVS
CVS_segment_37,CVS
CVS_segment_38,CVS
CVS_segment_39,CVS
CVS_segment_40,CVS
CVS_segment_41,CVS
CVS_segment_42,CVS
CVS_segment_43,CVS
CVS_segment_44,CVS
CVS_segment_45,CVS
CVS_segment_46,CVS
CVS_segment_47,CVS
CVS_segment_48,CVS
CVS_segment_49,CVS
CVS_segment_50,CVS
CVS_segment_51,CVS
CVS_segment_52,CVS
CVS_segment_53,CVS
CVS_segment_54,CVS
CVS_segment_55,CVS
CVS_segment_56,CVS
CVS_segment_57,CVS
CVS_segment_58,CVS
CVS_segment_59,CVS
CVS_segment_60,CVS
CVS_segment_61,CVS
CVS_segment_62,CVS
CVS_segment_63,CVS
DHR_segment_1,DHR
DHR_segment_2,DHR
DHR_segment_3,DHR
DHR_segment_4,DHR
DHR_segment_5,DHR
DHR_segment_6,DHR
DHR_segment_7,DHR
DHR_segment_8,DHR
DHR_segment_9,DHR
DHR_segment_10,DHR
DHR_segment_11,DHR
DHR_segment_12,DHR
DHR_segment_13,DHR
DHR_segment_14,DHR
DHR_segment_15,DHR
DHR_segment_16,DHR
DHR_segment_17,DHR
DHR_segment_18,DHR
DHR_segment_19,DHR
DHR_segment_20,DHR
DHR_segment_21,DHR
DHR_segment_22,DHR
DHR_segment_23,DHR
DHR_segment_24,DHR
DHR_segment_25,DHR
DHR_segment_26,DHR
DHR_segment_27,DHR
DHR_segment_28,DHR
DHR_segment_29,DHR
DHR_segment_30,DHR
DHR_segment_31,DHR
DHR_segment_32,DHR
DHR_segment_33,DHR
DHR_segment_34,DHR
DHR_segment_35,DHR
DHR_segment_36,DHR
DHR_segment_37,DHR
DHR_segment_38,DHR
DHR_segment_39,DHR
DHR_segment_40,DHR
DHR_segment_41,DHR
DHR_segment_42,DHR
DHR_segment_43,DHR
DHR_segment_44,DHR
DHR_segment_45,DHR
DHR_segment_46,DHR
DHR_segment_47,DHR
DHR_segment_48,DHR
DHR_segment_49,DHR
DHR_segment_50,DHR
DHR_segment_51,DHR
DHR_segment_52,DHR
DHR_segment_53,DHR
DHR_segment_54,DHR
DHR_segment_55,DHR
DHR_segment_56,DHR
DHR_segment_57,DHR
DHR_segment_58,DHR
DHR_segment_59,DHR
DHR_segment_60,DHR
DHR_segment_61,DHR
DHR_segment_62,DHR
DHR_segment_63,DHR
DRI_segment_1,DRI
DRI_segment_2,DRI
DRI_segment_3,DRI
DRI_segment_4,DRI
DRI_segment_5,DRI
DRI_segment_6,DRI
DRI_segment_7,DRI
DRI_segment_8,DRI
DRI_segment_9,DRI
DRI_segment_10,DRI
DRI_segment_11,DRI
DRI_segment_12,DRI
DRI_segment_13,DRI
DRI_segment_14,DRI
DRI_segment_15,DRI
DRI_segment_16,DRI
DRI_segment_17,DRI
DRI_segment_18,DRI
DRI_segment_19,DRI
DRI_segment_20,DRI
DRI_segment_21,DRI
DRI_segment_22,DRI
DRI_segment_23,DRI
DRI_segment_24,DRI
DRI_segment_25,DRI
DRI_segment_26,DRI
DRI_segment_27,DRI
DRI_segment_28,DRI
DRI_segment_29,DRI
DRI_segment_30,DRI
DRI_segment_31,DRI
DRI_segment_32,DRI
DRI_segment_33,DRI
DRI_segment_34,DRI
DRI_segment_35,DRI
DRI_segment_36,DRI
DRI_segment_37,DRI
DRI_segment_38,DRI
DRI_segment_39,DRI
DRI_segment_40,DRI
DRI_segment_41,DRI
DRI_segment_42,DRI
DRI_segment_43,DRI
DRI_segment_44,DRI
DRI_segment_45,DRI
DRI_segment_46,DRI
DRI_segment_47,DRI
DRI_segment_48,DRI
DRI_segment_49,DRI
DRI_segment_50,DRI
DRI_segment_51,DRI
DRI_segment_52,DRI
DRI_segment_53,DRI
DRI_segment_54,DRI
DRI_segment_55,DRI
DRI_segment_56,DRI
DRI_segment_57,DRI
DRI_segment_58,DRI
DRI_segment_59,DRI
DRI_segment_60,DRI
DRI_segment_61,DRI
DRI_segment_62,DRI
DRI_segment_63,DRI
DVA_segment_1,DVA
DVA_segment_2,DVA
DVA_segment_3,DVA
DVA_segment_4,DVA
DVA_segment_5,DVA
DVA_segment_6,DVA
DVA_segment_7,DVA
DVA_segment_8,DVA
DVA_segment_9,DVA
DVA_segment_10,DVA
DVA_segment_11,DVA
DVA_segment_12,DVA
DVA_segment_13,DVA
DVA_segment_14,DVA
DVA_segment_15,DVA
DVA_segment_16,DVA
DVA_segment_17,DVA
DVA_segment_18,DVA
DVA_segment_19,DVA
DVA_segment_20,DVA
DVA_segment_21,DVA
DVA_segment_22,DVA
DVA_segment_23,DVA
DVA_segment_24,DVA
DVA_segment_25,DVA
DVA_segment_26,DVA
DVA_segment_27,DVA
DVA_segment_28,DVA
DVA_segment_29,DVA
DVA_segment_30,DVA
DVA_segment_31,DVA
DVA_segment_32,DVA
DVA_segment_33,DVA
DVA_segment_34,DVA
DVA_segment_35,DVA
DVA_segment_36,DVA
DVA_segment_37,DVA
DVA_segment_38,DVA
DVA_segment_39,DVA
DVA_segment_40,DVA
DVA_segment_41,DVA
DVA_segment_42,DVA
DVA_segment_43,DVA
DVA_segment_44,DVA
DVA_segment_45,DVA
DVA_segment_46,DVA
DVA_segment_47,DVA
DVA_segment_48,DVA
DVA_segment_49,DVA
DVA_segment_50,DVA
DVA_segment_51,DVA
DVA_segment_52,DVA
DVA_segment_53,DVA
DVA_segment_54,DVA
DVA_segment_55,DVA
DVA_segment_56,DVA
DVA_segment_57,DVA
DVA_segment_58,DVA
DVA_segment_59,DVA
DVA_segment_60,DVA
DVA_segment_61,DVA
DVA_segment_62,DVA
DVA_segment_63,DVA
DAY_segment_1,DAY
DAY_segment_2,DAY
DAY_segment_3,DAY
DAY_segment_4,DAY
DAY_segment_5,DAY
DECK_segment_1,DECK
DECK_segment_2,DECK
DECK_segment_3,DECK
DECK_segment_4,DECK
DECK_segment_5,DECK
DECK_segment_6,DECK
DECK_segment_7,DECK
DECK_segment_8,DECK
DECK_segment_9,DECK
DECK_segment_10,DECK
DECK_segment_11,DECK
DECK_segment_12,DECK
DECK_segment_13,DECK
DECK_segment_14,DECK
DECK_segment_15,DECK
DECK_segment_16,DECK
DECK_segment_17,DECK
DECK_segment_18,DECK
DECK_segment_19,DECK
DECK_segment_20,DECK
DECK_segment_21,DECK
DECK_segment_22,DECK
DECK_segment_23,DECK
DECK_segment_24,DECK
DECK_segment_25,DECK
DECK_segment_26,DECK
DECK_segment_27,DECK
DECK_segment_28,DECK
DECK_segment_29,DECK
DECK_segment_30,DECK
DECK_segment_31,DECK
DECK_segment_32,DECK
DECK_segment_33,DECK
DECK_segment_34,DECK
DECK_segment_35,DECK
DECK_segment_36,DECK
DECK_segment_37,DECK
DECK_segment_38,DECK
DECK_segment_39,DECK
DECK_segment_40,DECK
DECK_segment_41,DECK
DECK_segment_42,DECK
DECK_segment_43,DECK
DECK_segment_44,DECK
DECK_segment_45,DECK
DECK_segment_46,DECK
DECK_segment_47,DECK
DECK_segment_48,DECK
DECK_segment_49,DECK
DECK_segment_50,DECK
DECK_segment_51,DECK
DECK_segment_52,DECK
DECK_segment_53,DECK
DECK_segment_54,DECK
DECK_segment_55,DECK
DECK_segment_56,DECK
DECK_segment_57,DECK
DECK_segment_58,DECK
DECK_segment_59,DECK
DECK_segment_60,DECK
DECK_segment_61,DECK
DECK_segment_62,DECK
DECK_segment_63,DECK
DE_segment_1,DE
DE_segment_2,DE
DE_segment_3,DE
DE_segment_4,DE
DE_segment_5,DE
DE_segment_6,DE
DE_segment_7,DE
DE_segment_8,DE
DE_segment_9,DE
DE_segment_10,DE
DE_segment_11,DE
DE_segment_12,DE
DE_segment_13,DE
DE_segment_14,DE
DE_segment_15,DE
DE_segment_16,DE
DE_segment_17,DE
DE_segment_18,DE
DE_segment_19,DE
DE_segment_20,DE
DE_segment_21,DE
DE_segment_22,DE
DE_segment_23,DE
DE_segment_24,DE
DE_segment_25,DE
DE_segment_26,DE
DE_segment_27,DE
DE_segment_28,DE
DE_segment_29,DE
DE_segment_30,DE
DE_segment_31,DE
DE_segment_32,DE
DE_segment_33,DE
DE_segment_34,DE
DE_segment_35,DE
DE_segment_36,DE
DE_segment_37,DE
DE_segment_38,DE
DE_segment_39,DE
DE_segment_40,DE
DE_segment_41,DE
DE_segment_42,DE
DE_segment_43,DE
DE_segment_44,DE
DE_segment_45,DE
DE_segment_46,DE
DE_segment_47,DE
DE_segment_48,DE
DE_segment_49,DE
DE_segment_50,DE
DE_segment_51,DE
DE_segment_52,DE
DE_segment_53,DE
DE_segment_54,DE
DE_segment_55,DE
DE_segment_56,DE
DE_segment_57,DE
DE_segment_58,DE
DE_segment_59,DE
DE_segment_60,DE
DE_segment_61,DE
DE_segment_62,DE
DE_segment_63,DE
DELL_segment_1,DELL
DELL_segment_2,DELL
DELL_segment_3,DELL
DELL_segment_4,DELL
DELL_segment_5,DELL
DELL_segment_6,DELL
DELL_segment_7,DELL
DELL_segment_8,DELL
DELL_segment_9,DELL
DELL_segment_10,DELL
DELL_segment_11,DELL
DAL_segment_1,DAL
DAL_segment_2,DAL
DAL_segment_3,DAL
DAL_segment_4,DAL
DAL_segment_5,DAL
DAL_segment_6,DAL
DAL_segment_7,DAL
DAL_segment_8,DAL
DAL_segment_9,DAL
DAL_segment_10,DAL
DAL_segment_11,DAL
DAL_segment_12,DAL
DAL_segment_13,DAL
DAL_segment_14,DAL
DAL_segment_15,DAL
DAL_segment_16,DAL
DAL_segment_17,DAL
DAL_segment_18,DAL
DAL_segment_19,DAL
DAL_segment_20,DAL
DAL_segment_21,DAL
DAL_segment_22,DAL
DAL_segment_23,DAL
DAL_segment_24,DAL
DAL_segment_25,DAL
DAL_segment_26,DAL
DAL_segment_27,DAL
DAL_segment_28,DAL
DAL_segment_29,DAL
DAL_segment_30,DAL
DAL_segment_31,DAL
DAL_segment_32,DAL
DAL_segment_33,DAL
DAL_segment_34,DAL
DAL_segment_35,DAL
DAL_segment_36,DAL
DAL_segment_37,DAL
DAL_segment_38,DAL
DAL_segment_39,DAL
DAL_segment_40,DAL
DVN_segment_1,DVN
DVN_segment_2,DVN
DVN_segment_3,DVN
DVN_segment_4,DVN
DVN_segment_5,DVN
DVN_segment_6,DVN
DVN_segment_7,DVN
DVN_segment_8,DVN
DVN_segment_9,DVN
DVN_segment_10,DVN
DVN_segment_11,DVN
DVN_segment_12,DVN
DVN_segment_13,DVN
DVN_segment_14,DVN
DVN_segment_15,DVN
DVN_segment_16,DVN
DVN_segment_17,DVN
DVN_segment_18,DVN
DVN_segment_19,DVN
DVN_segment_20,DVN
DVN_segment_21,DVN
DVN_segment_22,DVN
DVN_segment_23,DVN
DVN_segment_24,DVN
DVN_segment_25,DVN
DVN_segment_26,DVN
DVN_segment_27,DVN
DVN_segment_28,DVN
DVN_segment_29,DVN
DVN_segment_30,DVN
DVN_segment_31,DVN
DVN_segment_32,DVN
DVN_segment_33,DVN
DVN_segment_34,DVN
DVN_segment_35,DVN
DVN_segment_36,DVN
